#Qurey Time, Memory allocation , I/O Time , Total
0.1509 , 0.132 , 150.9 , 151.1829
0.151206 , 0.116 , 151.206 , 151.473206
0.167532 , 0.1 , 151.532 , 151.799532
0.151808 , 0.116 , 151.808 , 152.075808
0.152132 , 0.116 , 152.132 , 152.400132
0.152438 , 0.116 , 152.438 , 152.706438
0.152732 , 0.116 , 152.732 , 153.000732
0.153038 , 0.116 , 153.038 , 153.307038
0.153332 , 0.116 , 153.332 , 153.601332
0.15364 , 0.115 , 153.64 , 153.90864
0.153932 , 0.116 , 153.932 , 154.201932
0.15424 , 0.116 , 154.24 , 154.51024
0.155564 , 0.116 , 154.564 , 154.835564
0.170842 , 0.115 , 154.842 , 155.127842
0.155166 , 0.118 , 155.166 , 155.439166
0.155442 , 0.115 , 155.442 , 155.712442
0.156766 , 0.118 , 155.766 , 156.040766
0.15604 , 0.131 , 156.04 , 156.32704
0.156366 , 0.122 , 156.366 , 156.644366
0.156672 , 0.116 , 156.672 , 156.944672
0.156966 , 0.122 , 156.966 , 157.244966
0.157272 , 0.116 , 157.272 , 157.545272
0.157568 , 0.121 , 157.568 , 157.846568
0.157874 , 0.116 , 157.874 , 158.147874
0.158168 , 0.122 , 158.168 , 158.448168
0.158474 , 0.116 , 158.474 , 158.748474
0.15877 , 0.122 , 158.77 , 159.05077
0.159076 , 0.116 , 159.076 , 159.351076
0.15937 , 0.122 , 159.37 , 159.65137
0.159676 , 0.116 , 159.676 , 159.951676
0.15997 , 0.122 , 159.97 , 160.25197
0.160276 , 0.116 , 160.276 , 160.552276
0.16057 , 0.122 , 160.57 , 160.85257
0.160876 , 0.116 , 160.876 , 161.152876
0.16117 , 0.122 , 161.17 , 161.45317
0.161478 , 0.116 , 161.478 , 161.755478
0.161772 , 0.122 , 161.772 , 162.055772
0.162078 , 0.1 , 162.078 , 162.340078
0.162376 , 0.12 , 162.376 , 162.658376
0.162678 , 0.116 , 162.678 , 162.956678
0.162972 , 0.122 , 162.972 , 163.256972
0.163278 , 0.116 , 163.278 , 163.557278
0.163574 , 0.119 , 163.574 , 163.856574
0.163878 , 0.116 , 163.878 , 164.157878
0.164172 , 0.122 , 164.172 , 164.458172
0.16448 , 0.116 , 164.48 , 164.76048
0.164774 , 0.122 , 164.774 , 165.060774
0.16508 , 0.116 , 165.08 , 165.36108
0.165374 , 0.122 , 165.374 , 165.661374
0.165682 , 0.116 , 165.682 , 165.963682
0.165976 , 0.122 , 165.976 , 166.263976
0.166282 , 0.116 , 166.282 , 166.564282
0.166612 , 0.104 , 166.612 , 166.882612
0.166882 , 0.116 , 166.882 , 167.164882
0.16721 , 0.104 , 167.21 , 167.48121
0.167482 , 0.116 , 167.482 , 167.765482
0.167792 , 0.106 , 167.792 , 168.065792
0.168082 , 0.116 , 168.082 , 168.366082
0.168411 , 0.103 , 168.411 , 168.682411
0.168714 , 0.115 , 168.714 , 168.997714
0.16902 , 0.1 , 169.02 , 169.28902
0.169282 , 0.115 , 169.282 , 169.566282
0.169618 , 0.116 , 169.618 , 169.903618
0.169914 , 0.115 , 169.914 , 170.198914
0.17022 , 0.115 , 170.22 , 170.50522
0.170514 , 0.115 , 170.514 , 170.799514
0.170817 , 0.101 , 170.817 , 171.088817
0.171098 , 0.115 , 171.098 , 171.384098
0.187414 , 0.103 , 171.414 , 171.704414
0.171714 , 0.101 , 171.714 , 171.986714
0.171978 , 0.122 , 171.978 , 172.271978
0.172284 , 0.116 , 172.284 , 172.572284
0.172578 , 0.122 , 172.578 , 172.872578
0.172886 , 0.116 , 172.886 , 173.174886
0.17418 , 0.116 , 173.18 , 173.47018
0.173454 , 0.132 , 173.454 , 173.759454
0.17378 , 0.12 , 173.78 , 174.07378
0.174086 , 0.116 , 174.086 , 174.376086
0.17438 , 0.122 , 174.38 , 174.67638
0.174686 , 0.116 , 174.686 , 174.976686
0.17498 , 0.122 , 174.98 , 175.27698
0.175288 , 0.116 , 175.288 , 175.579288
0.175582 , 0.122 , 175.582 , 175.879582
0.175888 , 0.116 , 175.888 , 176.179888
0.177182 , 0.116 , 176.182 , 176.475182
0.176458 , 0.1 , 176.458 , 176.734458
0.17675 , 0.116 , 176.75 , 177.04275
0.177058 , 0.116 , 177.058 , 177.351058
0.177352 , 0.1 , 177.352 , 177.629352
0.177626 , 0.101 , 177.626 , 177.904626
0.177922 , 0.1 , 177.922 , 178.199922
0.178184 , 0.119 , 178.184 , 178.481184
0.17849 , 0.1 , 178.49 , 178.76849
0.178754 , 0.115 , 178.754 , 179.047754
0.17906 , 0.115 , 179.06 , 179.35406
0.194352 , 0.101 , 179.352 , 179.647352
0.179628 , 0.116 , 179.628 , 179.923628
0.179924 , 0.116 , 179.924 , 180.219924
0.18023 , 0.116 , 180.23 , 180.52623
0.180524 , 0.116 , 180.524 , 180.820524
0.180862 , 0.115 , 180.862 , 181.157862
0.181156 , 0.115 , 181.156 , 181.452156
0.181462 , 0.131 , 181.462 , 181.774462
0.181788 , 0.121 , 181.788 , 182.090788
0.182094 , 0.131 , 182.094 , 182.407094
0.18243 , 0.132 , 182.43 , 182.74443
0.182756 , 0.116 , 182.756 , 183.054756
0.183062 , 0.132 , 183.062 , 183.377062
0.183388 , 0.122 , 183.388 , 183.693388
0.183694 , 0.132 , 183.694 , 184.009694
0.184032 , 0.132 , 184.032 , 184.348032
0.184358 , 0.135 , 184.358 , 184.677358
0.200664 , 0.116 , 184.664 , 184.980664
0.185023 , 0.12 , 185.023 , 185.328023
0.185326 , 0.131 , 185.326 , 185.642326
0.185664 , 0.132 , 185.664 , 185.981664
0.18599 , 0.138 , 185.99 , 186.31399
0.186328 , 0.131 , 186.328 , 186.645328
0.186666 , 0.131 , 186.666 , 186.983666
0.186992 , 0.137 , 186.992 , 187.315992
0.187328 , 0.131 , 187.328 , 187.646328
0.187666 , 0.132 , 187.666 , 187.985666
0.187992 , 0.138 , 187.992 , 188.317992
0.18933 , 0.135 , 188.33 , 188.65433
0.188666 , 0.132 , 188.666 , 188.986666
0.189034 , 0.132 , 189.034 , 189.355034
0.18936 , 0.137 , 189.36 , 189.68636
0.189698 , 0.132 , 189.698 , 190.019698
0.190066 , 0.132 , 190.066 , 190.388066
0.190392 , 0.153 , 190.392 , 190.735392
0.190762 , 0.137 , 190.762 , 191.089762
0.1911 , 0.146 , 191.1 , 191.4371
0.191436 , 0.147 , 191.436 , 191.774436
0.191794 , 0.137 , 191.794 , 192.122794
0.192162 , 0.137 , 192.162 , 192.491162
0.192498 , 0.148 , 192.498 , 192.838498
0.192868 , 0.147 , 192.868 , 193.207868
0.193238 , 0.147 , 193.238 , 193.578238
0.193594 , 0.154 , 193.594 , 193.941594
0.193964 , 0.153 , 193.964 , 194.310964
0.194334 , 0.152 , 194.334 , 194.680334
0.194702 , 0.147 , 194.702 , 195.043702
0.19507 , 0.147 , 195.07 , 195.41207
0.195438 , 0.148 , 195.438 , 195.781438
0.195796 , 0.153 , 195.796 , 196.144796
0.196166 , 0.137 , 196.166 , 196.499166
0.196534 , 0.153 , 196.534 , 196.883534
0.196902 , 0.146 , 196.902 , 197.244902
0.197272 , 0.147 , 197.272 , 197.616272
0.19764 , 0.132 , 197.64 , 197.96964
